Year,Month,Quarter,PoliceStation,CrimeCount
2018,11,2018 Q4,Te Kaha,7
2018,11,2018 Q4,Te Karaka,7
2018,11,2018 Q4,Te Kauwhata,22
2018,11,2018 Q4,Te Kuiti,34
2018,11,2018 Q4,Te Puke,51
2018,11,2018 Q4,Temuka,17
2018,11,2018 Q4,Thames,43
2018,11,2018 Q4,Timaru,90
2018,11,2018 Q4,Tokomaru Bay,7
2018,11,2018 Q4,Tokoroa,64
2018,11,2018 Q4,Tolaga Bay,1
2018,11,2018 Q4,Tuai,1
2018,11,2018 Q4,Tuakau,65
2018,11,2018 Q4,Tuatapere,1
2018,11,2018 Q4,Turangi,31
2018,11,2018 Q4,Twizel,3
2018,11,2018 Q4,Upper Hutt,86
2018,11,2018 Q4,Waiheke Island,19
2018,11,2018 Q4,Waihi,36
2018,11,2018 Q4,Waikari,4
2018,11,2018 Q4,Waikouaiti,5
2018,11,2018 Q4,Waimate,11
2018,11,2018 Q4,Wainuiomata,51
2018,11,2018 Q4,Waiouru,4
2018,11,2018 Q4,Waipawa,7
2018,11,2018 Q4,Waipu,7
2018,11,2018 Q4,Waipukurau,16
2018,11,2018 Q4,Wairoa,39
2018,11,2018 Q4,Waitangirua,123
2018,11,2018 Q4,Waitara,33
2018,11,2018 Q4,Wakefield,9
2018,11,2018 Q4,Wanaka,24
2018,11,2018 Q4,Warkworth,33
2018,11,2018 Q4,Waverley,2
2018,11,2018 Q4,Wellington Central,220
2018,11,2018 Q4,Wellsford,22
2018,11,2018 Q4,Westown,73
2018,11,2018 Q4,Westport,22
2018,11,2018 Q4,Whakatane,76
2018,11,2018 Q4,Whangamata,9
2018,11,2018 Q4,Whanganui,150
2018,11,2018 Q4,Whangaparaoa,38
2018,11,2018 Q4,Whangarei,139
2018,11,2018 Q4,Whitianga,15
2018,11,2018 Q4,Winton,11
2018,11,2018 Q4,Woodville,11
2018,11,2018 Q4,Wyndham,4
2018,12,2018 Q4,Akaroa,4
2018,12,2018 Q4,Alexandra,23
2018,12,2018 Q4,Amberley,13
2018,12,2018 Q4,Arthurs Pass,4
2018,12,2018 Q4,Ashburton,51
2018,12,2018 Q4,Auckland Airport,23
2018,12,2018 Q4,Auckland Central,250
2018,12,2018 Q4,Auckland Harbour Bridge,4
2018,12,2018 Q4,Avondale,146
2018,12,2018 Q4,Balclutha,20
2018,12,2018 Q4,Balmoral,100
2018,12,2018 Q4,Bay View,9
2018,12,2018 Q4,Beachlands CCB,17
2018,12,2018 Q4,Bell Block,15
2018,12,2018 Q4,Benneydale,8
2018,12,2018 Q4,Blenheim,89
2018,12,2018 Q4,Bluff,4
2018,12,2018 Q4,Browns Bay,45
2018,12,2018 Q4,Bulls,12
2018,12,2018 Q4,Cambridge,45
2018,12,2018 Q4,Carterton,10
2018,12,2018 Q4,Cheviot,6
2018,12,2018 Q4,Christchurch,236
2018,12,2018 Q4,Christchurch Airport,11
2018,12,2018 Q4,Christchurch South,144
2018,12,2018 Q4,Clinton,3
2018,12,2018 Q4,Coromandel,14
2018,12,2018 Q4,Cromwell,17
2018,12,2018 Q4,Culverden,8
2018,12,2018 Q4,Dannevirke,23
2018,12,2018 Q4,Darfield,18
2018,12,2018 Q4,Dargaville,41
2018,12,2018 Q4,Dunedin Central,51
2018,12,2018 Q4,Dunedin North,23
2018,12,2018 Q4,Dunedin South,76
2018,12,2018 Q4,Edgecumbe,22
2018,12,2018 Q4,Eketahuna,6
2018,12,2018 Q4,Eltham,10
2018,12,2018 Q4,Fairlie,3
2018,12,2018 Q4,Featherston,6
2018,12,2018 Q4,Feilding,62
2018,12,2018 Q4,Fitzroy CPC,50
2018,12,2018 Q4,Flaxmere,60
2018,12,2018 Q4,Foxton,26
2018,12,2018 Q4,Franz Josef,7
2018,12,2018 Q4,Geraldine,10
2018,12,2018 Q4,Gisborne,167
2018,12,2018 Q4,Glen Innes,75
2018,12,2018 Q4,Glenfield,84
2018,12,2018 Q4,Gore,13
2018,12,2018 Q4,Granity,4
2018,12,2018 Q4,Great Barrier Island,1
2018,12,2018 Q4,Green Island,12
2018,12,2018 Q4,Greymouth,42
2018,12,2018 Q4,Greytown,6
2018,12,2018 Q4,Half-Moon Bay,1
2018,12,2018 Q4,Hamilton Central,292
2018,12,2018 Q4,Hamilton East,114
2018,12,2018 Q4,Hampden,2
2018,12,2018 Q4,Hanmer Springs,1
2018,12,2018 Q4,Hastings,141
2018,12,2018 Q4,Havelock,8
2018,12,2018 Q4,Havelock North,28
2018,12,2018 Q4,Hawera,56
2018,12,2018 Q4,Helensville,23
2018,12,2018 Q4,Henderson,208
2018,12,2018 Q4,Highbury,58
2018,12,2018 Q4,Hikurangi,13
2018,12,2018 Q4,Hokitika,17
2018,12,2018 Q4,Hornby,136
2018,12,2018 Q4,Houhora,6
2018,12,2018 Q4,Howick,114
2018,12,2018 Q4,Hunterville,4
2018,12,2018 Q4,Huntly,60
2018,12,2018 Q4,Inglewood,16
2018,12,2018 Q4,Invercargill Central,110
2018,12,2018 Q4,Johnsonville,52
2018,12,2018 Q4,Kaeo,12
2018,12,2018 Q4,Kaiapoi,38
2018,12,2018 Q4,Kaikohe,41
2018,12,2018 Q4,Kaikorai Valley,39
2018,12,2018 Q4,Kaikoura,15
2018,12,2018 Q4,Kaitaia,70
2018,12,2018 Q4,Kamo CPC,29
2018,12,2018 Q4,Kapiti,80
2018,12,2018 Q4,Katikati,30
2018,12,2018 Q4,Kawakawa,16
2018,12,2018 Q4,Kawerau,36
2018,12,2018 Q4,Kawhia,6
2018,12,2018 Q4,Kerikeri,38
2018,12,2018 Q4,Kilbirnie,66
2018,12,2018 Q4,Kimbolton,1
2018,12,2018 Q4,Kohukohu,11
2018,12,2018 Q4,Kotemaori,8
2018,12,2018 Q4,Kumeu/Huapai,25
2018,12,2018 Q4,Kurow,2
2018,12,2018 Q4,Lake Tekapo,2
2018,12,2018 Q4,Lawrence,4
2018,12,2018 Q4,Leeston,9
2018,12,2018 Q4,Levin,88
2018,12,2018 Q4,Lincoln,28
2018,12,2018 Q4,Linton,19
2018,12,2018 Q4,Lower Hutt,138
2018,12,2018 Q4,Lumsden,3
2018,12,2018 Q4,Lyttelton,16
2018,12,2018 Q4,Manaia,7
2018,12,2018 Q4,Mangakino,5
2018,12,2018 Q4,Mangawhai,8
2018,12,2018 Q4,Mangere,139
2018,12,2018 Q4,Mangonui,17
2018,12,2018 Q4,Manurewa,230
2018,12,2018 Q4,Manutuke,9
2018,12,2018 Q4,Martinborough,3
2018,12,2018 Q4,Marton,19
2018,12,2018 Q4,Massey,91
2018,12,2018 Q4,Masterton,74
2018,12,2018 Q4,Matamata,42
2018,12,2018 Q4,Mataura,7
2018,12,2018 Q4,Maungaturoto,12
2018,12,2018 Q4,Methven,13
2018,12,2018 Q4,Milton,12
2018,12,2018 Q4,Mokau,2
2018,12,2018 Q4,Morrinsville,26
2018,12,2018 Q4,Mosgiel,29
2018,12,2018 Q4,Motueka,27
2018,12,2018 Q4,Mount Maunganui,87
2018,12,2018 Q4,Mount Wellington,97
2018,12,2018 Q4,Murchison,5
2018,12,2018 Q4,Murupara,19
2018,12,2018 Q4,Naenae,97
2018,12,2018 Q4,Napier,168
2018,12,2018 Q4,National Park,4
2018,12,2018 Q4,Nelson Central,81
2018,12,2018 Q4,New Brighton,131
2018,12,2018 Q4,New Lynn,96
2018,12,2018 Q4,New Plymouth Central,26
2018,12,2018 Q4,Newmarket,79
2018,12,2018 Q4,Ngaruawahia,43
2018,12,2018 Q4,Ngatea,16
2018,12,2018 Q4,Norsewood,3
2018,12,2018 Q4,North Shore Policing Centre,92
2018,12,2018 Q4,Not Known,1
2018,12,2018 Q4,Nuhaka,1
2018,12,2018 Q4,Oamaru,41
2018,12,2018 Q4,Ohai,3
2018,12,2018 Q4,Ohakune,7
2018,12,2018 Q4,Okato,11
2018,12,2018 Q4,Omakau,2
2018,12,2018 Q4,Omarama,1
2018,12,2018 Q4,Onehunga,87
2018,12,2018 Q4,Onerahi CPC,15
2018,12,2018 Q4,Opotiki,36
2018,12,2018 Q4,Opunake,10
2018,12,2018 Q4,Orewa,60
2018,12,2018 Q4,Ormiston,147
2018,12,2018 Q4,Otahuhu,234
2018,12,2018 Q4,Otaki,23
2018,12,2018 Q4,Otautau,4
2018,12,2018 Q4,Otorohanga,29
2018,12,2018 Q4,Owaka,6
2018,12,2018 Q4,Oxford,8
2018,12,2018 Q4,Paeroa,25
2018,12,2018 Q4,Pahiatua,15
2018,12,2018 Q4,Paihia,30
2018,12,2018 Q4,Palmerston,6
2018,12,2018 Q4,Palmerston North,193
2018,12,2018 Q4,Papakura,176
2018,12,2018 Q4,Papamoa,60
2018,12,2018 Q4,Papanui,184
2018,12,2018 Q4,Patea,7
2018,12,2018 Q4,Picton,25
2018,12,2018 Q4,Piopio,3
2018,12,2018 Q4,Pleasant Point,5
2018,12,2018 Q4,Pongaroa,2
2018,12,2018 Q4,Ponsonby,85
2018,12,2018 Q4,Porangahau,2
2018,12,2018 Q4,Porirua Central,73
2018,12,2018 Q4,Port Chalmers,3
2018,12,2018 Q4,Portobello,4
2018,12,2018 Q4,Pukekohe,76
2018,12,2018 Q4,Putaruru,35
2018,12,2018 Q4,Queenstown,72
2018,12,2018 Q4,Raetihi,10
2018,12,2018 Q4,Raglan,21
2018,12,2018 Q4,Rakaia,10
2018,12,2018 Q4,Ranfurly,4
2018,12,2018 Q4,Rangiora,59
2018,12,2018 Q4,Rawene,10
2018,12,2018 Q4,Reefton,8
2018,12,2018 Q4,Richmond,71
2018,12,2018 Q4,Riversdale,2
2018,12,2018 Q4,Riverton,9
2018,12,2018 Q4,Rolleston,34
2018,12,2018 Q4,Ross,1
2018,12,2018 Q4,Rotorua,212
2018,12,2018 Q4,Roxburgh,2
2018,12,2018 Q4,Ruakaka,10
2018,12,2018 Q4,Ruatoria,13
2018,12,2018 Q4,Ruawai,4
2018,12,2018 Q4,Russell,10
2018,12,2018 Q4,Shannon,7
2018,12,2018 Q4,St Andrews,5
2018,12,2018 Q4,Stratford,40
2018,12,2018 Q4,Taihape,6
2018,12,2018 Q4,Tairua,12
2018,12,2018 Q4,Takaka,8
2018,12,2018 Q4,Takapuna,67
2018,12,2018 Q4,Taneatua,10
2018,12,2018 Q4,Tapanui,4
2018,12,2018 Q4,Taradale,46
2018,12,2018 Q4,Taumarunui,26
2018,12,2018 Q4,Taupo,105
2018,12,2018 Q4,Tauranga,142
2018,12,2018 Q4,Tauranga South,101
2018,12,2018 Q4,Te Anau,6
2018,12,2018 Q4,Te Araroa,6
2018,12,2018 Q4,Te Aroha,25
2018,12,2018 Q4,Te Awamutu,57
2018,12,2018 Q4,Te Kaha,7
2018,12,2018 Q4,Te Karaka,2
2018,12,2018 Q4,Te Kauwhata,19
2018,12,2018 Q4,Te Kuiti,34
2018,12,2018 Q4,Te Puke,54
2018,12,2018 Q4,Temuka,22
2018,12,2018 Q4,Thames,50
2018,12,2018 Q4,Timaru,86
2018,12,2018 Q4,Tokomaru Bay,5
2018,12,2018 Q4,Tokoroa,55
2018,12,2018 Q4,Tolaga Bay,5
2018,12,2018 Q4,Tuai,3
2018,12,2018 Q4,Tuakau,68
2018,12,2018 Q4,Tuatapere,5
2018,12,2018 Q4,Turangi,34
2018,12,2018 Q4,Twizel,4
2018,12,2018 Q4,Upper Hutt,98
2018,12,2018 Q4,Waiheke Island,20
2018,12,2018 Q4,Waihi,50
2018,12,2018 Q4,Waikari,5
2018,12,2018 Q4,Waikouaiti,4
2018,12,2018 Q4,Waimate,15
2018,12,2018 Q4,Wainuiomata,47
2018,12,2018 Q4,Waiouru,2
2018,12,2018 Q4,Waipawa,3
2018,12,2018 Q4,Waipu,4
2018,12,2018 Q4,Waipukurau,23
2018,12,2018 Q4,Wairoa,39
2018,12,2018 Q4,Waitangirua,121
2018,12,2018 Q4,Waitara,40
2018,12,2018 Q4,Wakefield,16
2018,12,2018 Q4,Wanaka,33
2018,12,2018 Q4,Warkworth,35
2018,12,2018 Q4,Waverley,4
2018,12,2018 Q4,Wellington Central,191
2018,12,2018 Q4,Wellsford,20
2018,12,2018 Q4,Westown,64
2018,12,2018 Q4,Westport,27
2018,12,2018 Q4,Whakatane,92
2018,12,2018 Q4,Whangamata,24
2018,12,2018 Q4,Whanganui,142
2018,12,2018 Q4,Whangaparaoa,35
2018,12,2018 Q4,Whangarei,131
2018,12,2018 Q4,Whitianga,22
2018,12,2018 Q4,Winton,8
2018,12,2018 Q4,Woodville,11
2018,12,2018 Q4,Wyndham,8
2019,1,2019 Q1,Akaroa,7
2019,1,2019 Q1,Alexandra,11
2019,1,2019 Q1,Amberley,13
2019,1,2019 Q1,Arthurs Pass,4
2019,1,2019 Q1,Ashburton,59
2019,1,2019 Q1,Auckland Airport,26
2019,1,2019 Q1,Auckland Central,256
2019,1,2019 Q1,Auckland Harbour Bridge,1
2019,1,2019 Q1,Avondale,123
2019,1,2019 Q1,Balclutha,22
2019,1,2019 Q1,Balmoral,105
2019,1,2019 Q1,Bay View,19
2019,1,2019 Q1,Beachlands CCB,20
2019,1,2019 Q1,Bell Block,17
2019,1,2019 Q1,Benneydale,1
2019,1,2019 Q1,Blenheim,74
2019,1,2019 Q1,Bluff,3
2019,1,2019 Q1,Browns Bay,54
2019,1,2019 Q1,Bulls,8
2019,1,2019 Q1,Cambridge,49
2019,1,2019 Q1,Carterton,19
2019,1,2019 Q1,Cheviot,4
2019,1,2019 Q1,Christchurch,211
2019,1,2019 Q1,Christchurch Airport,6
2019,1,2019 Q1,Christchurch South,156
2019,1,2019 Q1,Clinton,1
2019,1,2019 Q1,Coromandel,17
2019,1,2019 Q1,Cromwell,14
2019,1,2019 Q1,Culverden,6
2019,1,2019 Q1,Dannevirke,11
2019,1,2019 Q1,Darfield,9
2019,1,2019 Q1,Dargaville,28
2019,1,2019 Q1,Dunedin Central,47
2019,1,2019 Q1,Dunedin North,25
2019,1,2019 Q1,Dunedin South,75
2019,1,2019 Q1,Edgecumbe,25
2019,1,2019 Q1,Eketahuna,8
2019,1,2019 Q1,Eltham,12
2019,1,2019 Q1,Fairlie,3
2019,1,2019 Q1,Featherston,15
2019,1,2019 Q1,Feilding,57
2019,1,2019 Q1,Fitzroy CPC,55
2019,1,2019 Q1,Flaxmere,59
2019,1,2019 Q1,Foxton,28
2019,1,2019 Q1,Franz Josef,5
2019,1,2019 Q1,Geraldine,5
2019,1,2019 Q1,Gisborne,175
2019,1,2019 Q1,Glen Innes,92
2019,1,2019 Q1,Glenfield,85
2019,1,2019 Q1,Gore,17
2019,1,2019 Q1,Granity,5
2019,1,2019 Q1,Great Barrier Island,4
2019,1,2019 Q1,Green Island,19
2019,1,2019 Q1,Greymouth,36
2019,1,2019 Q1,Greytown,10
2019,1,2019 Q1,Half-Moon Bay,1
2019,1,2019 Q1,Hamilton Central,335
2019,1,2019 Q1,Hamilton East,122
2019,1,2019 Q1,Hampden,1
2019,1,2019 Q1,Hanmer Springs,9
2019,1,2019 Q1,Hastings,164
2019,1,2019 Q1,Havelock,6
2019,1,2019 Q1,Havelock North,33
2019,1,2019 Q1,Hawera,36
2019,1,2019 Q1,Helensville,23
2019,1,2019 Q1,Henderson,238
2019,1,2019 Q1,Highbury,59
2019,1,2019 Q1,Hikurangi,15
2019,1,2019 Q1,Hokitika,19
2019,1,2019 Q1,Hornby,155
2019,1,2019 Q1,Houhora,9
2019,1,2019 Q1,Howick,113
2019,1,2019 Q1,Hunterville,4
2019,1,2019 Q1,Huntly,53
2019,1,2019 Q1,Inglewood,15
2019,1,2019 Q1,Invercargill Central,103
2019,1,2019 Q1,Johnsonville,55
2019,1,2019 Q1,Kaeo,14
2019,1,2019 Q1,Kaiapoi,36
2019,1,2019 Q1,Kaikohe,39
2019,1,2019 Q1,Kaikorai Valley,47
2019,1,2019 Q1,Kaikoura,19
2019,1,2019 Q1,Kaitaia,77
2019,1,2019 Q1,Kamo CPC,40
2019,1,2019 Q1,Kapiti,72
2019,1,2019 Q1,Karamea,2
2019,1,2019 Q1,Katikati,27
2019,1,2019 Q1,Kawakawa,36
2019,1,2019 Q1,Kawerau,33
2019,1,2019 Q1,Kawhia,12
2019,1,2019 Q1,Kerikeri,38
2019,1,2019 Q1,Kilbirnie,62
2019,1,2019 Q1,Kimbolton,10
2019,1,2019 Q1,Kohukohu,7
2019,1,2019 Q1,Kotemaori,4
2019,1,2019 Q1,Kumeu/Huapai,28
2019,1,2019 Q1,Kurow,6
2019,1,2019 Q1,Lake Tekapo,3
2019,1,2019 Q1,Lawrence,5
2019,1,2019 Q1,Leeston,16
2019,1,2019 Q1,Levin,86
2019,1,2019 Q1,Lincoln,11
2019,1,2019 Q1,Linton,13
2019,1,2019 Q1,Lower Hutt,143
2019,1,2019 Q1,Lumsden,2
2019,1,2019 Q1,Lyttelton,12
2019,1,2019 Q1,Manaia,9
2019,1,2019 Q1,Mangakino,10
2019,1,2019 Q1,Mangawhai,13
2019,1,2019 Q1,Mangere,137
2019,1,2019 Q1,Mangonui,30
2019,1,2019 Q1,Manurewa,240
2019,1,2019 Q1,Manutuke,3
2019,1,2019 Q1,Martinborough,5
2019,1,2019 Q1,Marton,17
2019,1,2019 Q1,Massey,90
2019,1,2019 Q1,Masterton,74
2019,1,2019 Q1,Matamata,40
2019,1,2019 Q1,Mataura,10
2019,1,2019 Q1,Maungaturoto,24
2019,1,2019 Q1,Methven,8
2019,1,2019 Q1,Middlemarch,4
2019,1,2019 Q1,Milton,10
2019,1,2019 Q1,Morrinsville,22
2019,1,2019 Q1,Mosgiel,32
2019,1,2019 Q1,Motueka,44
2019,1,2019 Q1,Mount Maunganui,105
2019,1,2019 Q1,Mount Wellington,91
2019,1,2019 Q1,Murchison,5
2019,1,2019 Q1,Murupara,31
2019,1,2019 Q1,Naenae,102
2019,1,2019 Q1,Napier,172
2019,1,2019 Q1,National Park,2
2019,1,2019 Q1,Nelson Central,81
2019,1,2019 Q1,New Brighton,134
2019,1,2019 Q1,New Lynn,114
2019,1,2019 Q1,New Plymouth Central,23
2019,1,2019 Q1,Newmarket,110
2019,1,2019 Q1,Ngaruawahia,40
2019,1,2019 Q1,Ngatea,21
2019,1,2019 Q1,Norsewood,2
2019,1,2019 Q1,North Shore Policing Centre,106
2019,1,2019 Q1,Not Known,1
2019,1,2019 Q1,Nuhaka,11
2019,1,2019 Q1,Oamaru,47
2019,1,2019 Q1,Ohai,2
2019,1,2019 Q1,Ohakune,10
2019,1,2019 Q1,Okato,11
2019,1,2019 Q1,Omarama,4
2019,1,2019 Q1,Onehunga,91
2019,1,2019 Q1,Onerahi CPC,21
2019,1,2019 Q1,Opotiki,43
2019,1,2019 Q1,Opunake,14
2019,1,2019 Q1,Orewa,62
2019,1,2019 Q1,Ormiston,173
2019,1,2019 Q1,Otahuhu,199
2019,1,2019 Q1,Otaki,38
2019,1,2019 Q1,Otautau,4
2019,1,2019 Q1,Otorohanga,28
2019,1,2019 Q1,Owaka,3
2019,1,2019 Q1,Oxford,10
2019,1,2019 Q1,Paeroa,33
2019,1,2019 Q1,Pahiatua,11
2019,1,2019 Q1,Paihia,44
2019,1,2019 Q1,Palmerston,3
2019,1,2019 Q1,Palmerston North,168
2019,1,2019 Q1,Papakura,178
2019,1,2019 Q1,Papamoa,83
2019,1,2019 Q1,Papanui,187
2019,1,2019 Q1,Patea,6
2019,1,2019 Q1,Picton,26
2019,1,2019 Q1,Piopio,6
2019,1,2019 Q1,Pleasant Point,1
2019,1,2019 Q1,Pongaroa,1
2019,1,2019 Q1,Ponsonby,85
2019,1,2019 Q1,Porangahau,2
2019,1,2019 Q1,Porirua Central,60
2019,1,2019 Q1,Port Chalmers,3
2019,1,2019 Q1,Portobello,5
2019,1,2019 Q1,Pukekohe,103
2019,1,2019 Q1,Putaruru,40
2019,1,2019 Q1,Queenstown,63
2019,1,2019 Q1,Raetihi,4
2019,1,2019 Q1,Raglan,34
2019,1,2019 Q1,Rakaia,5
2019,1,2019 Q1,Ranfurly,2
2019,1,2019 Q1,Rangiora,55
2019,1,2019 Q1,Rawene,21
2019,1,2019 Q1,Reefton,10
2019,1,2019 Q1,Richmond,70
2019,1,2019 Q1,Riversdale,2
2019,1,2019 Q1,Riverton,10
2019,1,2019 Q1,Rolleston,25
2019,1,2019 Q1,Ross,2
2019,1,2019 Q1,Rotorua,214
2019,1,2019 Q1,Roxburgh,2
2019,1,2019 Q1,Ruakaka,19
2019,1,2019 Q1,Ruatoria,11
2019,1,2019 Q1,Ruawai,10
2019,1,2019 Q1,Russell,13
2019,1,2019 Q1,Shannon,5
2019,1,2019 Q1,St Andrews,13
2019,1,2019 Q1,Stratford,31
2019,1,2019 Q1,Taihape,11
2019,1,2019 Q1,Tairua,16
2019,1,2019 Q1,Takaka,11
2019,1,2019 Q1,Takapuna,64
2019,1,2019 Q1,Taneatua,13
2019,1,2019 Q1,Tapanui,1
2019,1,2019 Q1,Taradale,48
2019,1,2019 Q1,Taumarunui,22
2019,1,2019 Q1,Taupo,116
2019,1,2019 Q1,Tauranga,163
2019,1,2019 Q1,Tauranga South,130
2019,1,2019 Q1,Te Anau,9
2019,1,2019 Q1,Te Araroa,3
2019,1,2019 Q1,Te Aroha,33
2019,1,2019 Q1,Te Awamutu,62
2019,1,2019 Q1,Te Kaha,10
2019,1,2019 Q1,Te Karaka,5
2019,1,2019 Q1,Te Kauwhata,13
2019,1,2019 Q1,Te Kuiti,27
2019,1,2019 Q1,Te Puke,50
2019,1,2019 Q1,Temuka,18
2019,1,2019 Q1,Thames,48
2019,1,2019 Q1,Timaru,90
2019,1,2019 Q1,Tokomaru Bay,5
2019,1,2019 Q1,Tokoroa,62
2019,1,2019 Q1,Tolaga Bay,4
2019,1,2019 Q1,Tuai,4
2019,1,2019 Q1,Tuakau,71
2019,1,2019 Q1,Tuatapere,5
2019,1,2019 Q1,Turangi,39
2019,1,2019 Q1,Twizel,3
2019,1,2019 Q1,Upper Hutt,86
2019,1,2019 Q1,Waiheke Island,37
2019,1,2019 Q1,Waihi,52
2019,1,2019 Q1,Waikari,4
2019,1,2019 Q1,Waikouaiti,1
2019,1,2019 Q1,Waimate,15
2019,1,2019 Q1,Wainuiomata,35
2019,1,2019 Q1,Waiouru,5
2019,1,2019 Q1,Waipawa,13
2019,1,2019 Q1,Waipu,8
2019,1,2019 Q1,Waipukurau,20
2019,1,2019 Q1,Wairoa,39
2019,1,2019 Q1,Waitangirua,98
2019,1,2019 Q1,Waitara,38
2019,1,2019 Q1,Wakefield,5
2019,1,2019 Q1,Wanaka,24
2019,1,2019 Q1,Warkworth,40
2019,1,2019 Q1,Waverley,8
2019,1,2019 Q1,Wellington Central,209
2019,1,2019 Q1,Wellsford,24
2019,1,2019 Q1,Westown,82
2019,1,2019 Q1,Westport,34
2019,1,2019 Q1,Whakatane,75
2019,1,2019 Q1,Whangamata,23
2019,1,2019 Q1,Whanganui,121
2019,1,2019 Q1,Whangaparaoa,35
2019,1,2019 Q1,Whangarei,128
2019,1,2019 Q1,Whitianga,25
2019,1,2019 Q1,Winton,10
2019,1,2019 Q1,Woodville,11
2019,1,2019 Q1,Wyndham,11
2019,2,2019 Q1,Akaroa,14
2019,2,2019 Q1,Alexandra,18
2019,2,2019 Q1,Amberley,13
2019,2,2019 Q1,Arthurs Pass,6
2019,2,2019 Q1,Ashburton,59
2019,2,2019 Q1,Auckland Airport,25
2019,2,2019 Q1,Auckland Central,225
2019,2,2019 Q1,Auckland Harbour Bridge,2
2019,2,2019 Q1,Avondale,138
2019,2,2019 Q1,Balclutha,13
2019,2,2019 Q1,Balmoral,114
2019,2,2019 Q1,Bay View,13
2019,2,2019 Q1,Beachlands CCB,7
2019,2,2019 Q1,Bell Block,17
2019,2,2019 Q1,Benneydale,2
2019,2,2019 Q1,Blenheim,80
2019,2,2019 Q1,Bluff,4
2019,2,2019 Q1,Browns Bay,35
2019,2,2019 Q1,Bulls,7
2019,2,2019 Q1,Cambridge,36
2019,2,2019 Q1,Carterton,12
2019,2,2019 Q1,Cheviot,3
2019,2,2019 Q1,Christchurch,227
2019,2,2019 Q1,Christchurch Airport,13
2019,2,2019 Q1,Christchurch South,123
2019,2,2019 Q1,Clinton,3
2019,2,2019 Q1,Coromandel,15
2019,2,2019 Q1,Cromwell,19
2019,2,2019 Q1,Culverden,7
2019,2,2019 Q1,Dannevirke,21
2019,2,2019 Q1,Darfield,19
2019,2,2019 Q1,Dargaville,24
2019,2,2019 Q1,Dunedin Central,49
2019,2,2019 Q1,Dunedin North,50
2019,2,2019 Q1,Dunedin South,59
2019,2,2019 Q1,Edgecumbe,31
2019,2,2019 Q1,Eketahuna,4
2019,2,2019 Q1,Eltham,6
2019,2,2019 Q1,Fairlie,1
2019,2,2019 Q1,Featherston,13
2019,2,2019 Q1,Feilding,57
2019,2,2019 Q1,Fitzroy CPC,38
2019,2,2019 Q1,Flaxmere,71
2019,2,2019 Q1,Foxton,34
2019,2,2019 Q1,Franz Josef,5
2019,2,2019 Q1,Geraldine,10
2019,2,2019 Q1,Gisborne,129
2019,2,2019 Q1,Glen Innes,94
2019,2,2019 Q1,Glenfield,76
2019,2,2019 Q1,Gore,36
2019,2,2019 Q1,Granity,6
2019,2,2019 Q1,Great Barrier Island,7
2019,2,2019 Q1,Green Island,14
2019,2,2019 Q1,Greymouth,44
2019,2,2019 Q1,Greytown,6
2019,2,2019 Q1,Haast,4
2019,2,2019 Q1,Hamilton Central,310
2019,2,2019 Q1,Hamilton East,106
2019,2,2019 Q1,Hampden,1
2019,2,2019 Q1,Hanmer Springs,2
2019,2,2019 Q1,Hastings,133
2019,2,2019 Q1,Havelock,6
2019,2,2019 Q1,Havelock North,23
2019,2,2019 Q1,Hawera,39
2019,2,2019 Q1,Helensville,25
2019,2,2019 Q1,Henderson,207
2019,2,2019 Q1,Highbury,61
2019,2,2019 Q1,Hikurangi,9
2019,2,2019 Q1,Hokitika,15
2019,2,2019 Q1,Hornby,139
2019,2,2019 Q1,Houhora,7
2019,2,2019 Q1,Howick,105
2019,2,2019 Q1,Hunterville,5
2019,2,2019 Q1,Huntly,44
2019,2,2019 Q1,Inglewood,20
2019,2,2019 Q1,Invercargill Central,96
2019,2,2019 Q1,Johnsonville,62
2019,2,2019 Q1,Kaeo,15
2019,2,2019 Q1,Kaiapoi,41
2019,2,2019 Q1,Kaikohe,34
2019,2,2019 Q1,Kaikorai Valley,40
2019,2,2019 Q1,Kaikoura,18
2019,2,2019 Q1,Kaitaia,51
2019,2,2019 Q1,Kamo CPC,22
2019,2,2019 Q1,Kapiti,80
2019,2,2019 Q1,Karamea,1
2019,2,2019 Q1,Katikati,28
2019,2,2019 Q1,Kawakawa,21
2019,2,2019 Q1,Kawerau,22
2019,2,2019 Q1,Kawhia,4
2019,2,2019 Q1,Kerikeri,20
2019,2,2019 Q1,Kilbirnie,73
2019,2,2019 Q1,Kimbolton,5
2019,2,2019 Q1,Kohukohu,8
2019,2,2019 Q1,Kotemaori,5
2019,2,2019 Q1,Kumeu/Huapai,30
2019,2,2019 Q1,Kurow,3
2019,2,2019 Q1,Lake Tekapo,2
2019,2,2019 Q1,Lawrence,6
2019,2,2019 Q1,Leeston,10
2019,2,2019 Q1,Levin,76
2019,2,2019 Q1,Lincoln,26
2019,2,2019 Q1,Linton,12
2019,2,2019 Q1,Lower Hutt,147
2019,2,2019 Q1,Lumsden,6
2019,2,2019 Q1,Lyttelton,19
2019,2,2019 Q1,Manaia,6
2019,2,2019 Q1,Mangakino,11
2019,2,2019 Q1,Mangawhai,14
2019,2,2019 Q1,Mangere,139
2019,2,2019 Q1,Mangonui,23
2019,2,2019 Q1,Manurewa,232
2019,2,2019 Q1,Manutuke,4
2019,2,2019 Q1,Martinborough,4
2019,2,2019 Q1,Marton,16
